date,sku_id,warehouse,direction,qty
2026-04-02,a06,central,out,1
2026-04-02,a10,central,out,2
2026-04-02,c02,central,out,4
2026-04-02,c04,central,out,2
2026-04-02,c09,central,out,1
2026-04-02,d03,central,out,1
2026-04-02,d04,central,out,3
2026-04-02,d06,central,out,4
2026-04-02,d08,central,out,3
2026-04-02,d10,central,out,3
2026-04-02,e05,central,out,1
2026-04-02,f08,central,out,4
2026-04-02,f09,central,out,3
2026-04-02,s01,central,out,4
2026-04-02,s05,central,out,2
2026-04-02,c03,north,out,3
2026-04-02,d02,north,out,4
2026-04-02,d03,north,out,1
2026-04-02,d03,north,out,4
2026-04-02,d09,north,out,3
2026-04-02,d09,north,out,4
2026-04-02,e06,north,out,4
2026-04-02,e06,north,out,2
2026-04-02,f01,north,out,1
2026-04-02,f02,north,out,1
2026-04-02,f08,north,out,1
2026-04-02,f09,north,out,3
2026-04-02,s01,north,out,2
2026-04-02,s02,north,out,3
2026-04-02,s04,north,out,3
2026-04-02,c02,south,out,4
2026-04-02,c10,south,out,1
2026-04-02,d02,south,out,3
2026-04-02,d03,south,out,3
2026-04-02,d05,south,out,3
2026-04-02,e08,south,out,4
2026-04-02,f07,south,out,1
2026-04-02,f08,south,out,4
2026-04-02,f08,south,out,1
2026-04-02,s01,south,out,1
2026-04-02,s02,south,out,2
2026-04-02,s03,south,out,1
2026-04-02,s09,south,out,3
