date,sku_id,warehouse,direction,qty
2026-03-21,a07,central,out,4
2026-03-21,c04,central,out,4
2026-03-21,c07,central,out,2
2026-03-21,c08,central,out,4
2026-03-21,c10,central,out,4
2026-03-21,d03,central,out,4
2026-03-21,e06,central,out,1
2026-03-21,f03,central,out,1
2026-03-21,f04,central,out,2
2026-03-21,f10,central,out,3
2026-03-21,a04,north,out,2
2026-03-21,a06,north,out,3
2026-03-21,c04,north,out,2
2026-03-21,c07,north,out,1
2026-03-21,d02,north,out,4
2026-03-21,d08,north,out,1
2026-03-21,d08,north,out,3
2026-03-21,d10,north,out,2
2026-03-21,e04,north,out,2
2026-03-21,e07,north,out,1
2026-03-21,e07,north,out,2
2026-03-21,e10,north,out,2
2026-03-21,f01,north,out,4
2026-03-21,f02,north,out,4
2026-03-21,f02,north,out,3
2026-03-21,f10,north,out,3
2026-03-21,f10,north,out,3
2026-03-21,s02,north,out,2
2026-03-21,s06,north,out,3
2026-03-21,s08,north,out,2
2026-03-21,s09,north,out,3
2026-03-21,s09,north,out,2
2026-03-21,s09,north,out,2
2026-03-21,a06,south,out,3
2026-03-21,a07,south,out,1
2026-03-21,a10,south,out,4
2026-03-21,c09,south,out,4
2026-03-21,d06,south,out,3
2026-03-21,d10,south,out,2
2026-03-21,e09,south,out,1
2026-03-21,e09,south,out,4
2026-03-21,e10,south,out,4
2026-03-21,e10,south,out,4
2026-03-21,f05,south,out,1
2026-03-21,f10,south,out,1
