date,sku_id,warehouse,direction,qty
2026-04-25,d09,central,out,2
2026-04-25,e02,central,out,4
2026-04-25,e03,central,out,1
2026-04-25,e04,central,out,3
2026-04-25,e05,central,out,4
2026-04-25,e06,central,out,2
2026-04-25,e08,central,out,4
2026-04-25,f08,central,out,2
2026-04-25,s01,central,out,4
2026-04-25,s02,central,out,3
2026-04-25,s03,central,out,1
2026-04-25,s04,central,out,2
2026-04-25,s05,central,out,4
2026-04-25,a04,north,out,2
2026-04-25,a06,north,out,2
2026-04-25,a08,north,out,1
2026-04-25,d08,north,out,3
2026-04-25,e01,north,out,3
2026-04-25,e01,north,out,3
2026-04-25,e01,north,out,3
2026-04-25,e02,north,out,1
2026-04-25,e02,north,out,2
2026-04-25,e03,north,out,3
2026-04-25,e04,north,out,3
2026-04-25,e04,north,out,4
2026-04-25,e06,north,out,1
2026-04-25,f06,north,out,1
2026-04-25,f08,north,out,1
2026-04-25,f10,north,out,4
2026-04-25,s02,north,out,4
2026-04-25,s03,north,out,4
2026-04-25,s04,north,out,3
2026-04-25,s05,north,out,2
2026-04-25,s09,north,out,3
2026-04-25,c06,south,out,3
2026-04-25,c06,south,out,3
2026-04-25,c10,south,out,2
2026-04-25,e03,south,out,4
2026-04-25,e03,south,out,3
2026-04-25,e04,south,out,2
2026-04-25,e04,south,out,1
2026-04-25,f08,south,out,3
2026-04-25,s02,south,out,3
2026-04-25,s07,south,out,1
