date,sku_id,warehouse,direction,qty
2026-04-03,a02,central,out,1
2026-04-03,a05,central,out,3
2026-04-03,c06,central,out,4
2026-04-03,c08,central,out,3
2026-04-03,d06,central,out,4
2026-04-03,d10,central,out,3
2026-04-03,d10,central,out,4
2026-04-03,e01,central,out,4
2026-04-03,e07,central,out,2
2026-04-03,e08,central,out,1
2026-04-03,f06,central,out,2
2026-04-03,f06,central,out,1
2026-04-03,f10,central,out,4
2026-04-03,s02,central,out,2
2026-04-03,s06,central,out,3
2026-04-03,s09,central,out,3
2026-04-03,s09,central,out,1
2026-04-03,a01,north,out,1
2026-04-03,a02,north,out,4
2026-04-03,a04,north,out,3
2026-04-03,a06,north,out,3
2026-04-03,a07,north,out,3
2026-04-03,a09,north,out,4
2026-04-03,c06,north,out,1
2026-04-03,c10,north,out,1
2026-04-03,d06,north,out,2
2026-04-03,d07,north,out,2
2026-04-03,d07,north,out,2
2026-04-03,d10,north,out,4
2026-04-03,e02,north,out,2
2026-04-03,e05,north,out,3
2026-04-03,e06,north,out,2
2026-04-03,e06,north,out,2
2026-04-03,e07,north,out,1
2026-04-03,e08,north,out,3
2026-04-03,e10,north,out,4
2026-04-03,f01,north,out,3
2026-04-03,f02,north,out,4
2026-04-03,f04,north,out,3
2026-04-03,f06,north,out,2
2026-04-03,f07,north,out,4
2026-04-03,f08,north,out,4
2026-04-03,f09,north,out,2
2026-04-03,f10,north,out,3
2026-04-03,f10,north,out,4
2026-04-03,s01,north,out,2
2026-04-03,s03,north,out,4
2026-04-03,s05,north,out,4
2026-04-03,s09,north,out,4
2026-04-03,a04,south,out,4
2026-04-03,c07,south,out,3
2026-04-03,c08,south,out,4
2026-04-03,c09,south,out,3
2026-04-03,d02,south,out,1
2026-04-03,d05,south,out,2
2026-04-03,d06,south,out,4
2026-04-03,d07,south,out,3
2026-04-03,d08,south,out,1
2026-04-03,e06,south,out,1
2026-04-03,f01,south,out,3
2026-04-03,f02,south,out,1
2026-04-03,f06,south,out,4
2026-04-03,s04,south,out,1
2026-04-03,s08,south,out,2
