date,sku_id,warehouse,direction,qty
2026-03-05,a04,central,out,1
2026-03-05,a08,central,out,4
2026-03-05,c07,central,out,4
2026-03-05,d03,central,out,1
2026-03-05,d07,central,out,3
2026-03-05,e04,central,out,3
2026-03-05,e08,central,out,1
2026-03-05,f05,central,out,4
2026-03-05,s02,central,out,2
2026-03-05,s04,central,out,3
2026-03-05,s07,central,out,1
2026-03-05,s10,central,out,1
2026-03-05,s10,central,out,2
2026-03-05,a03,north,out,1
2026-03-05,a04,north,out,2
2026-03-05,a04,north,out,4
2026-03-05,a06,north,out,3
2026-03-05,a07,north,out,1
2026-03-05,a08,north,out,3
2026-03-05,c01,north,out,3
2026-03-05,c03,north,out,3
2026-03-05,c06,north,out,1
2026-03-05,c07,north,out,3
2026-03-05,c10,north,out,2
2026-03-05,c10,north,out,2
2026-03-05,d01,north,out,4
2026-03-05,d02,north,out,3
2026-03-05,d06,north,out,2
2026-03-05,d08,north,out,2
2026-03-05,d08,north,out,4
2026-03-05,d09,north,out,2
2026-03-05,d10,north,out,2
2026-03-05,e06,north,out,4
2026-03-05,f01,north,out,2
2026-03-05,f03,north,out,4
2026-03-05,f05,north,out,4
2026-03-05,f07,north,out,1
2026-03-05,s02,north,out,3
2026-03-05,s02,north,out,1
2026-03-05,s02,north,out,2
2026-03-05,s04,north,out,3
2026-03-05,s05,north,out,3
2026-03-05,s06,north,out,3
2026-03-05,s07,north,out,1
2026-03-05,s08,north,out,2
2026-03-05,s08,north,out,1
2026-03-05,s09,north,out,1
2026-03-05,a04,south,out,4
2026-03-05,a07,south,out,3
2026-03-05,c04,south,out,2
2026-03-05,c05,south,out,1
2026-03-05,d01,south,out,4
2026-03-05,d03,south,out,4
2026-03-05,d08,south,out,3
2026-03-05,e02,south,out,2
2026-03-05,e05,south,out,1
2026-03-05,e05,south,out,1
2026-03-05,f02,south,out,3
2026-03-05,f07,south,out,4
2026-03-05,f07,south,out,3
2026-03-05,f08,south,out,4
2026-03-05,s02,south,out,3
2026-03-05,s08,south,out,1
2026-03-05,s09,south,out,2
