date,sku_id,warehouse,direction,qty
2026-05-19,a06,central,out,4
2026-05-19,c07,central,out,3
2026-05-19,c09,central,out,3
2026-05-19,c10,central,out,3
2026-05-19,c10,central,out,2
2026-05-19,d04,central,out,4
2026-05-19,d07,central,out,3
2026-05-19,d07,central,out,1
2026-05-19,d10,central,out,4
2026-05-19,e03,central,out,2
2026-05-19,e04,central,out,2
2026-05-19,f02,central,out,1
2026-05-19,f03,central,out,3
2026-05-19,f07,central,out,2
2026-05-19,f08,central,out,2
2026-05-19,s03,central,out,2
2026-05-19,s03,central,out,3
2026-05-19,s05,central,out,1
2026-05-19,a01,north,out,4
2026-05-19,a03,north,out,4
2026-05-19,a04,north,out,2
2026-05-19,a06,north,out,2
2026-05-19,a07,north,out,1
2026-05-19,a07,north,out,4
2026-05-19,c02,north,out,4
2026-05-19,c03,north,out,3
2026-05-19,c04,north,out,4
2026-05-19,c05,north,out,3
2026-05-19,c06,north,out,3
2026-05-19,c07,north,out,1
2026-05-19,c08,north,out,2
2026-05-19,c08,north,out,2
2026-05-19,c09,north,out,3
2026-05-19,c10,north,out,4
2026-05-19,c10,north,out,3
2026-05-19,d02,north,out,3
2026-05-19,d05,north,out,3
2026-05-19,e02,north,out,2
2026-05-19,e05,north,out,2
2026-05-19,e05,north,out,3
2026-05-19,e05,north,out,2
2026-05-19,e05,north,out,3
2026-05-19,e05,north,out,1
2026-05-19,e06,north,out,4
2026-05-19,e07,north,out,2
2026-05-19,f01,north,out,1
2026-05-19,f03,north,out,4
2026-05-19,f06,north,out,3
2026-05-19,f06,north,out,1
2026-05-19,f07,north,out,2
2026-05-19,f07,north,out,1
2026-05-19,f10,north,out,4
2026-05-19,s02,north,out,4
2026-05-19,s05,north,out,4
2026-05-19,s05,north,out,4
2026-05-19,s08,north,out,3
2026-05-19,a05,south,out,1
2026-05-19,a05,south,out,1
2026-05-19,a09,south,out,4
2026-05-19,c06,south,out,1
2026-05-19,c10,south,out,1
2026-05-19,d06,south,out,1
2026-05-19,d09,south,out,2
2026-05-19,e05,south,out,1
2026-05-19,f07,south,out,1
2026-05-19,f08,south,out,4
2026-05-19,f09,south,out,3
2026-05-19,s08,south,out,4
2026-05-19,s09,south,out,3
