date,sku_id,warehouse,direction,qty
2026-05-14,a04,central,out,2
2026-05-14,a05,central,out,1
2026-05-14,a06,central,out,3
2026-05-14,a06,central,out,1
2026-05-14,a07,central,out,4
2026-05-14,c10,central,out,2
2026-05-14,c10,central,out,4
2026-05-14,d02,central,out,2
2026-05-14,d05,central,out,1
2026-05-14,d10,central,out,1
2026-05-14,e01,central,out,4
2026-05-14,e02,central,out,2
2026-05-14,e06,central,out,4
2026-05-14,f01,central,out,2
2026-05-14,f10,central,out,4
2026-05-14,s02,central,out,1
2026-05-14,s06,central,out,2
2026-05-14,a03,north,out,1
2026-05-14,a04,north,out,1
2026-05-14,a06,north,out,3
2026-05-14,c04,north,out,1
2026-05-14,c06,north,out,4
2026-05-14,d03,north,out,3
2026-05-14,d03,north,out,2
2026-05-14,d08,north,out,3
2026-05-14,d10,north,out,1
2026-05-14,e04,north,out,4
2026-05-14,f01,north,out,1
2026-05-14,f02,north,out,1
2026-05-14,f09,north,out,4
2026-05-14,f10,north,out,1
2026-05-14,s09,north,out,2
2026-05-14,s09,north,out,2
2026-05-14,c07,south,out,2
2026-05-14,e02,south,out,3
2026-05-14,e03,south,out,4
2026-05-14,f02,south,out,3
2026-05-14,f03,south,out,2
2026-05-14,f04,south,out,4
2026-05-14,f07,south,out,1
2026-05-14,f10,south,out,2
2026-05-14,s02,south,out,2
2026-05-14,s09,south,out,1
