date,sku_id,warehouse,direction,qty
2026-03-09,a06,central,out,3
2026-03-09,c01,central,out,2
2026-03-09,c05,central,out,4
2026-03-09,c06,central,out,4
2026-03-09,c07,central,out,4
2026-03-09,d03,central,out,4
2026-03-09,d04,central,out,1
2026-03-09,d05,central,out,4
2026-03-09,e05,central,out,2
2026-03-09,e05,central,out,1
2026-03-09,f01,central,out,2
2026-03-09,f02,central,out,3
2026-03-09,f03,central,out,1
2026-03-09,f03,central,out,1
2026-03-09,f08,central,out,2
2026-03-09,f08,central,out,4
2026-03-09,s01,central,out,3
2026-03-09,s01,central,out,4
2026-03-09,s05,central,out,1
2026-03-09,s06,central,out,3
2026-03-09,s08,central,out,3
2026-03-09,a02,north,out,4
2026-03-09,a09,north,out,3
2026-03-09,c02,north,out,1
2026-03-09,c05,north,out,4
2026-03-09,c05,north,out,4
2026-03-09,c10,north,out,3
2026-03-09,c10,north,out,3
2026-03-09,d01,north,out,1
2026-03-09,d02,north,out,4
2026-03-09,d02,north,out,4
2026-03-09,d03,north,out,1
2026-03-09,d09,north,out,3
2026-03-09,d10,north,out,3
2026-03-09,e01,north,out,2
2026-03-09,e01,north,out,3
2026-03-09,e02,north,out,4
2026-03-09,e03,north,out,1
2026-03-09,e03,north,out,3
2026-03-09,e04,north,out,4
2026-03-09,e05,north,out,3
2026-03-09,e06,north,out,2
2026-03-09,e06,north,out,4
2026-03-09,e10,north,out,1
2026-03-09,f01,north,out,1
2026-03-09,f02,north,out,3
2026-03-09,f07,north,out,3
2026-03-09,f07,north,out,1
2026-03-09,f08,north,out,1
2026-03-09,f10,north,out,3
2026-03-09,s01,north,out,3
2026-03-09,s04,north,out,4
2026-03-09,s05,north,out,2
2026-03-09,a03,south,out,4
2026-03-09,e04,south,out,3
2026-03-09,e05,south,out,1
2026-03-09,e05,south,out,1
2026-03-09,e06,south,out,2
2026-03-09,e08,south,out,1
2026-03-09,f01,south,out,1
2026-03-09,f08,south,out,4
2026-03-09,f10,south,out,4
2026-03-09,s01,south,out,3
2026-03-09,s03,south,out,4
2026-03-09,s04,south,out,1
2026-03-09,s05,south,out,4
2026-03-09,s05,south,out,3
2026-03-09,s09,south,out,3
