date,sku_id,warehouse,direction,qty
2026-04-27,a09,central,out,2
2026-04-27,c01,central,out,4
2026-04-27,c03,central,out,2
2026-04-27,c05,central,out,4
2026-04-27,c08,central,out,1
2026-04-27,c10,central,out,3
2026-04-27,d04,central,out,3
2026-04-27,d05,central,out,1
2026-04-27,d06,central,out,2
2026-04-27,d07,central,out,3
2026-04-27,e01,central,out,2
2026-04-27,e02,central,out,4
2026-04-27,e03,central,out,3
2026-04-27,e04,central,out,1
2026-04-27,e09,central,out,2
2026-04-27,f01,central,out,3
2026-04-27,f04,central,out,3
2026-04-27,f08,central,out,1
2026-04-27,s03,central,out,3
2026-04-27,s03,central,out,4
2026-04-27,s04,central,out,3
2026-04-27,s06,central,out,4
2026-04-27,s09,central,out,4
2026-04-27,s09,central,out,1
2026-04-27,s10,central,out,4
2026-04-27,a03,north,out,2
2026-04-27,a08,north,out,2
2026-04-27,c02,north,out,4
2026-04-27,c04,north,out,2
2026-04-27,c09,north,out,3
2026-04-27,d06,north,out,2
2026-04-27,d08,north,out,1
2026-04-27,e01,north,out,3
2026-04-27,f01,north,out,4
2026-04-27,f01,north,out,2
2026-04-27,f02,north,out,3
2026-04-27,f03,north,out,3
2026-04-27,f03,north,out,1
2026-04-27,f03,north,out,4
2026-04-27,f05,north,out,4
2026-04-27,f07,north,out,2
2026-04-27,f07,north,out,4
2026-04-27,f07,north,out,4
2026-04-27,f08,north,out,2
2026-04-27,s01,north,out,2
2026-04-27,s02,north,out,2
2026-04-27,s02,north,out,4
2026-04-27,s02,north,out,3
2026-04-27,s05,north,out,3
2026-04-27,s09,north,out,4
2026-04-27,a06,south,out,1
2026-04-27,c08,south,out,1
2026-04-27,d08,south,out,4
2026-04-27,d08,south,out,2
2026-04-27,d10,south,out,3
2026-04-27,e01,south,out,2
2026-04-27,e02,south,out,4
2026-04-27,e04,south,out,1
2026-04-27,e05,south,out,2
2026-04-27,f04,south,out,1
2026-04-27,f05,south,out,4
2026-04-27,f06,south,out,4
2026-04-27,f10,south,out,1
2026-04-27,s01,south,out,2
2026-04-27,s02,south,out,1
2026-04-27,s02,south,out,2
