date,sku_id,warehouse,direction,qty
2026-03-28,a03,central,out,3
2026-03-28,a08,central,out,3
2026-03-28,c07,central,out,1
2026-03-28,d07,central,out,4
2026-03-28,e01,central,out,4
2026-03-28,e02,central,out,2
2026-03-28,e03,central,out,3
2026-03-28,e05,central,out,3
2026-03-28,e06,central,out,3
2026-03-28,f07,central,out,1
2026-03-28,s02,central,out,3
2026-03-28,s05,central,out,2
2026-03-28,a04,north,out,2
2026-03-28,c02,north,out,3
2026-03-28,c10,north,out,4
2026-03-28,d08,north,out,3
2026-03-28,e02,north,out,3
2026-03-28,e02,north,out,3
2026-03-28,e02,north,out,3
2026-03-28,e03,north,out,2
2026-03-28,e03,north,out,2
2026-03-28,e03,north,out,4
2026-03-28,e04,north,out,1
2026-03-28,f01,north,out,3
2026-03-28,f01,north,out,2
2026-03-28,f03,north,out,3
2026-03-28,f03,north,out,2
2026-03-28,f05,north,out,1
2026-03-28,f07,north,out,4
2026-03-28,s02,north,out,4
2026-03-28,s02,north,out,3
2026-03-28,s03,north,out,1
2026-03-28,s05,north,out,3
2026-03-28,s06,north,out,4
2026-03-28,s09,north,out,3
2026-03-28,s10,north,out,3
2026-03-28,d03,south,out,1
2026-03-28,d06,south,out,2
2026-03-28,e03,south,out,4
2026-03-28,e06,south,out,2
2026-03-28,e06,south,out,2
2026-03-28,e06,south,out,3
2026-03-28,s04,south,out,4
2026-03-28,s06,south,out,2
