date,sku_id,warehouse,direction,qty
2026-04-16,d07,central,out,1
2026-04-16,e06,central,out,4
2026-04-16,f03,central,out,3
2026-04-16,f06,central,out,3
2026-04-16,s01,central,out,3
2026-04-16,s05,central,out,3
2026-04-16,s09,central,out,1
2026-04-16,c06,north,out,2
2026-04-16,c06,north,out,2
2026-04-16,c07,north,out,3
2026-04-16,c10,north,out,4
2026-04-16,c10,north,out,4
2026-04-16,c10,north,out,4
2026-04-16,d06,north,out,1
2026-04-16,d06,north,out,2
2026-04-16,e02,north,out,2
2026-04-16,e02,north,out,3
2026-04-16,e05,north,out,4
2026-04-16,e05,north,out,1
2026-04-16,f04,north,out,2
2026-04-16,f05,north,out,2
2026-04-16,f06,north,out,2
2026-04-16,f06,north,out,4
2026-04-16,f07,north,out,1
2026-04-16,s02,north,out,3
2026-04-16,s02,north,out,4
2026-04-16,s03,north,out,3
2026-04-16,s05,north,out,3
2026-04-16,s06,north,out,1
2026-04-16,s08,north,out,1
2026-04-16,c06,south,out,1
2026-04-16,c08,south,out,4
2026-04-16,c10,south,out,1
2026-04-16,c10,south,out,3
2026-04-16,e08,south,out,3
2026-04-16,e08,south,out,4
2026-04-16,e10,south,out,1
2026-04-16,f07,south,out,2
2026-04-16,f07,south,out,4
2026-04-16,f10,south,out,1
2026-04-16,s03,south,out,3
2026-04-16,s10,south,out,1
