date,sku_id,warehouse,direction,qty
2026-04-09,a10,central,out,1
2026-04-09,c04,central,out,4
2026-04-09,d01,central,out,3
2026-04-09,d08,central,out,1
2026-04-09,e02,central,out,3
2026-04-09,e03,central,out,4
2026-04-09,e04,central,out,2
2026-04-09,f03,central,out,4
2026-04-09,s07,central,out,1
2026-04-09,s08,central,out,3
2026-04-09,a05,north,out,2
2026-04-09,a06,north,out,4
2026-04-09,a08,north,out,2
2026-04-09,a09,north,out,3
2026-04-09,c01,north,out,1
2026-04-09,c04,north,out,4
2026-04-09,c05,north,out,3
2026-04-09,d06,north,out,4
2026-04-09,e02,north,out,2
2026-04-09,e04,north,out,1
2026-04-09,e04,north,out,2
2026-04-09,e05,north,out,4
2026-04-09,e05,north,out,3
2026-04-09,f01,north,out,2
2026-04-09,f04,north,out,3
2026-04-09,f05,north,out,3
2026-04-09,f07,north,out,4
2026-04-09,f10,north,out,2
2026-04-09,s02,north,out,4
2026-04-09,s02,north,out,2
2026-04-09,s03,north,out,4
2026-04-09,s04,north,out,2
2026-04-09,s06,north,out,4
2026-04-09,s08,north,out,2
2026-04-09,s10,north,out,4
2026-04-09,a01,south,out,4
2026-04-09,c03,south,out,1
2026-04-09,c06,south,out,4
2026-04-09,c10,south,out,3
2026-04-09,d05,south,out,4
2026-04-09,d10,south,out,1
2026-04-09,e08,south,out,4
2026-04-09,f02,south,out,3
2026-04-09,f10,south,out,3
2026-04-09,s01,south,out,2
2026-04-09,s05,south,out,1
2026-04-09,s09,south,out,4
