date,sku_id,warehouse,direction,qty
2026-03-25,d05,central,out,4
2026-03-25,d08,central,out,1
2026-03-25,d08,central,out,3
2026-03-25,e08,central,out,1
2026-03-25,e09,central,out,4
2026-03-25,f03,central,out,1
2026-03-25,f04,central,out,4
2026-03-25,f07,central,out,3
2026-03-25,s02,central,out,3
2026-03-25,s02,central,out,1
2026-03-25,s03,central,out,3
2026-03-25,s05,central,out,3
2026-03-25,a06,north,out,4
2026-03-25,c02,north,out,4
2026-03-25,c03,north,out,4
2026-03-25,c04,north,out,2
2026-03-25,c06,north,out,4
2026-03-25,c10,north,out,4
2026-03-25,c10,north,out,2
2026-03-25,c10,north,out,4
2026-03-25,d06,north,out,3
2026-03-25,d07,north,out,1
2026-03-25,d10,north,out,4
2026-03-25,e01,north,out,2
2026-03-25,e01,north,out,2
2026-03-25,e03,north,out,1
2026-03-25,e03,north,out,3
2026-03-25,e05,north,out,3
2026-03-25,f01,north,out,3
2026-03-25,f02,north,out,2
2026-03-25,f03,north,out,4
2026-03-25,f04,north,out,4
2026-03-25,f04,north,out,3
2026-03-25,f07,north,out,2
2026-03-25,f07,north,out,2
2026-03-25,f07,north,out,4
2026-03-25,f07,north,out,2
2026-03-25,f09,north,out,4
2026-03-25,s02,north,out,2
2026-03-25,s09,north,out,3
2026-03-25,a10,south,out,1
2026-03-25,c04,south,out,2
2026-03-25,c07,south,out,4
2026-03-25,c07,south,out,2
2026-03-25,c10,south,out,1
2026-03-25,d01,south,out,4
2026-03-25,e02,south,out,2
2026-03-25,e04,south,out,2
2026-03-25,e05,south,out,3
2026-03-25,e06,south,out,2
2026-03-25,e06,south,out,3
2026-03-25,e10,south,out,1
2026-03-25,f01,south,out,4
2026-03-25,f03,south,out,3
2026-03-25,f03,south,out,2
2026-03-25,f06,south,out,4
2026-03-25,f07,south,out,2
2026-03-25,f08,south,out,4
2026-03-25,f10,south,out,1
2026-03-25,s02,south,out,4
2026-03-25,s05,south,out,1
2026-03-25,s08,south,out,3
