date,sku_id,warehouse,direction,qty
2026-04-20,a04,central,out,3
2026-04-20,a06,central,out,2
2026-04-20,c06,central,out,1
2026-04-20,d01,central,out,3
2026-04-20,d08,central,out,3
2026-04-20,e01,central,out,2
2026-04-20,e02,central,out,2
2026-04-20,e04,central,out,2
2026-04-20,f02,central,out,4
2026-04-20,f02,central,out,2
2026-04-20,f03,central,out,3
2026-04-20,f06,central,out,4
2026-04-20,s02,central,out,2
2026-04-20,s09,central,out,3
2026-04-20,a02,north,out,3
2026-04-20,a03,north,out,2
2026-04-20,a07,north,out,2
2026-04-20,a07,north,out,4
2026-04-20,a10,north,out,3
2026-04-20,a10,north,out,2
2026-04-20,c05,north,out,1
2026-04-20,c08,north,out,3
2026-04-20,d01,north,out,2
2026-04-20,d03,north,out,2
2026-04-20,d06,north,out,2
2026-04-20,d10,north,out,2
2026-04-20,e01,north,out,3
2026-04-20,e01,north,out,2
2026-04-20,e03,north,out,4
2026-04-20,e05,north,out,3
2026-04-20,e05,north,out,4
2026-04-20,e09,north,out,4
2026-04-20,e10,north,out,4
2026-04-20,f03,north,out,3
2026-04-20,f04,north,out,1
2026-04-20,f08,north,out,2
2026-04-20,s01,north,out,4
2026-04-20,s04,north,out,3
2026-04-20,s04,north,out,2
2026-04-20,s05,north,out,1
2026-04-20,s05,north,out,1
2026-04-20,c05,south,out,4
2026-04-20,c07,south,out,2
2026-04-20,c08,south,out,3
2026-04-20,c10,south,out,2
2026-04-20,c10,south,out,2
2026-04-20,d05,south,out,4
2026-04-20,d07,south,out,4
2026-04-20,e02,south,out,3
2026-04-20,e03,south,out,1
2026-04-20,e04,south,out,3
2026-04-20,e04,south,out,1
2026-04-20,f01,south,out,3
2026-04-20,f05,south,out,3
2026-04-20,f06,south,out,4
2026-04-20,f07,south,out,1
2026-04-20,f07,south,out,4
2026-04-20,f10,south,out,1
2026-04-20,s01,south,out,4
2026-04-20,s02,south,out,2
2026-04-20,s08,south,out,1
2026-04-20,s09,south,out,3
